codigo,glosa,pais,value,anio,variable
23.0,C32,Chile,1,2021,consumo_energetico
24.0,C33,Chile,23,2021,consumo_energetico
25.0,CXX,Chile,5856,2021,consumo_energetico
,,Colombia,,2021,consumo_energetico
0.0,C,Colombia,59974,2021,consumo_energetico
1.0,C10,Colombia,12270,2021,consumo_energetico
2.0,C11,Colombia,1415,2021,consumo_energetico
3.0,C12,Colombia,-,2021,consumo_energetico
4.0,C13,Colombia,2070,2021,consumo_energetico
5.0,C14,Colombia,597,2021,consumo_energetico
6.0,C15,Colombia,181,2021,consumo_energetico
7.0,C16,Colombia,349,2021,consumo_energetico
8.0,C17,Colombia,4435,2021,consumo_energetico
9.0,C18,Colombia,443,2021,consumo_energetico
10.0,C19,Colombia,2648,2021,consumo_energetico
11.0,C20,Colombia,6417,2021,consumo_energetico
12.0,C21,Colombia,731,2021,consumo_energetico
13.0,C22,Colombia,5004,2021,consumo_energetico
14.0,C23,Colombia,7866,2021,consumo_energetico
15.0,C24,Colombia,3482,2021,consumo_energetico
16.0,C25,Colombia,893,2021,consumo_energetico
17.0,C26,Colombia,-,2021,consumo_energetico
18.0,C27,Colombia,670,2021,consumo_energetico
19.0,C28,Colombia,252,2021,consumo_energetico
20.0,C29,Colombia,207,2021,consumo_energetico
21.0,C30,Colombia,77,2021,consumo_energetico
22.0,C31,Colombia,268,2021,consumo_energetico
23.0,C32,Colombia,9687,2021,consumo_energetico
24.0,C33,Colombia,-,2021,consumo_energetico
25.0,CXX,Colombia,-,2021,consumo_energetico
,,Ecuador,,2021,consumo_energetico
0.0,C,Ecuador,30295,2021,consumo_energetico
1.0,C10,Ecuador,10549,2021,consumo_energetico
2.0,C11,Ecuador,647,2021,consumo_energetico
3.0,C12,Ecuador,0,2021,consumo_energetico
4.0,C13,Ecuador,734,2021,consumo_energetico
5.0,C14,Ecuador,117,2021,consumo_energetico
6.0,C15,Ecuador,17,2021,consumo_energetico
7.0,C16,Ecuador,146,2021,consumo_energetico
8.0,C17,Ecuador,3338,2021,consumo_energetico
9.0,C18,Ecuador,38,2021,consumo_energetico
10.0,C19,Ecuador,30,2021,consumo_energetico
11.0,C20,Ecuador,2467,2021,consumo_energetico
12.0,C21,Ecuador,116,2021,consumo_energetico
13.0,C22,Ecuador,827,2021,consumo_energetico
14.0,C23,Ecuador,8465,2021,consumo_energetico
15.0,C24,Ecuador,1534,2021,consumo_energetico
16.0,C25,Ecuador,444,2021,consumo_energetico
17.0,C26,Ecuador,0,2021,consumo_energetico
18.0,C27,Ecuador,426,2021,consumo_energetico
19.0,C28,Ecuador,153,2021,consumo_energetico
20.0,C29,Ecuador,73,2021,consumo_energetico
21.0,C30,Ecuador,9,2021,consumo_energetico
22.0,C31,Ecuador,46,2021,consumo_energetico
23.0,C32,Ecuador,0,2021,consumo_energetico
24.0,C33,Ecuador,106,2021,consumo_energetico
25.0,CXX,Ecuador,-,2021,consumo_energetico
,,Perú,,2021,consumo_energetico
0.0,C,Perú,-,2021,consumo_energetico
1.0,C10,Perú,-,2021,consumo_energetico
2.0,C11,Perú,-,2021,consumo_energetico
3.0,C12,Perú,-,2021,consumo_energetico
4.0,C13,Perú,-,2021,consumo_energetico
5.0,C14,Perú,-,2021,consumo_energetico
6.0,C15,Perú,-,2021,consumo_energetico
7.0,C16,Perú,-,2021,consumo_energetico
8.0,C17,Perú,-,2021,consumo_energetico
9.0,C18,Perú,-,2021,consumo_energetico
10.0,C19,Perú,-,2021,consumo_energetico
11.0,C20,Perú,-,2021,consumo_energetico
12.0,C21,Perú,-,2021,consumo_energetico
13.0,C22,Perú,-,2021,consumo_energetico
14.0,C23,Perú,-,2021,consumo_energetico
15.0,C24,Perú,-,2021,consumo_energetico
16.0,C25,Perú,-,2021,consumo_energetico
17.0,C26,Perú,-,2021,consumo_energetico
18.0,C27,Perú,-,2021,consumo_energetico
19.0,C28,Perú,-,2021,consumo_energetico
20.0,C29,Perú,-,2021,consumo_energetico
21.0,C30,Perú,-,2021,consumo_energetico
22.0,C31,Perú,-,2021,consumo_energetico
23.0,C32,Perú,-,2021,consumo_energetico
24.0,C33,Perú,-,2021,consumo_energetico
25.0,CXX,Perú,-,2021,consumo_energetico
,,Chile,,2022,consumo_energetico
0.0,C,Chile,4884812,2022,consumo_energetico
1.0,C10,Chile,1979970,2022,consumo_energetico
2.0,C11,Chile,298,2022,consumo_energetico
3.0,C12,Chile,17,2022,consumo_energetico
4.0,C13,Chile,0,2022,consumo_energetico
5.0,C14,Chile,-,2022,consumo_energetico
6.0,C15,Chile,1169290,2022,consumo_energetico
7.0,C16,Chile,10901,2022,consumo_energetico
8.0,C17,Chile,8,2022,consumo_energetico
9.0,C18,Chile,-,2022,consumo_energetico
10.0,C19,Chile,1682382,2022,consumo_energetico
11.0,C20,Chile,46,2022,consumo_energetico
12.0,C21,Chile,270,2022,consumo_energetico
13.0,C22,Chile,881,2022,consumo_energetico
14.0,C23,Chile,121,2022,consumo_energetico
15.0,C24,Chile,33268,2022,consumo_energetico
16.0,C25,Chile,4,2022,consumo_energetico
17.0,C26,Chile,33,2022,consumo_energetico
18.0,C27,Chile,30,2022,consumo_energetico
19.0,C28,Chile,0,2022,consumo_energetico
20.0,C29,Chile,0,2022,consumo_energetico
21.0,C30,Chile,71,2022,consumo_energetico
22.0,C31,Chile,5,2022,consumo_energetico
23.0,C32,Chile,19,2022,consumo_energetico
24.0,C33,Chile,7192,2022,consumo_energetico
25.0,CXX,Chile,,2022,consumo_energetico
,,Colombia,,2022,consumo_energetico
0.0,C,Colombia,63721,2022,consumo_energetico
1.0,C10,Colombia,13123,2022,consumo_energetico
2.0,C11,Colombia,1768,2022,consumo_energetico
3.0,C12,Colombia,2081,2022,consumo_energetico
4.0,C13,Colombia,600,2022,consumo_energetico
5.0,C14,Colombia,199,2022,consumo_energetico
6.0,C15,Colombia,386,2022,consumo_energetico
7.0,C16,Colombia,4487,2022,consumo_energetico
8.0,C17,Colombia,472,2022,consumo_energetico
9.0,C18,Colombia,2722,2022,consumo_energetico
10.0,C19,Colombia,6526,2022,consumo_energetico
11.0,C20,Colombia,792,2022,consumo_energetico
12.0,C21,Colombia,5298,2022,consumo_energetico
13.0,C22,Colombia,8777,2022,consumo_energetico
14.0,C23,Colombia,3833,2022,consumo_energetico
15.0,C24,Colombia,861,2022,consumo_energetico
16.0,C25,Colombia,-,2022,consumo_energetico
17.0,C26,Colombia,691,2022,consumo_energetico
18.0,C27,Colombia,267,2022,consumo_energetico
19.0,C28,Colombia,223,2022,consumo_energetico
20.0,C29,Colombia,86,2022,consumo_energetico
21.0,C30,Colombia,269,2022,consumo_energetico
22.0,C31,Colombia,10249,2022,consumo_energetico
23.0,C32,Colombia,-,2022,consumo_energetico
24.0,C33,Colombia,-,2022,consumo_energetico
25.0,CXX,Colombia,,2022,consumo_energetico
,,Ecuador,,2022,consumo_energetico
0.0,C,Ecuador,42197,2022,consumo_energetico
1.0,C10,Ecuador,14662,2022,consumo_energetico
2.0,C11,Ecuador,736,2022,consumo_energetico
3.0,C12,Ecuador,1417,2022,consumo_energetico
4.0,C13,Ecuador,149,2022,consumo_energetico
5.0,C14,Ecuador,28,2022,consumo_energetico
6.0,C15,Ecuador,297,2022,consumo_energetico
7.0,C16,Ecuador,2884,2022,consumo_energetico
8.0,C17,Ecuador,86,2022,consumo_energetico
9.0,C18,Ecuador,621,2022,consumo_energetico
10.0,C19,Ecuador,1398,2022,consumo_energetico
11.0,C20,Ecuador,159,2022,consumo_energetico
12.0,C21,Ecuador,952,2022,consumo_energetico
13.0,C22,Ecuador,16377,2022,consumo_energetico
14.0,C23,Ecuador,939,2022,consumo_energetico
15.0,C24,Ecuador,525,2022,consumo_energetico
16.0,C25,Ecuador,3,2022,consumo_energetico
17.0,C26,Ecuador,394,2022,consumo_energetico
18.0,C27,Ecuador,236,2022,consumo_energetico
19.0,C28,Ecuador,92,2022,consumo_energetico
20.0,C29,Ecuador,11,2022,consumo_energetico
21.0,C30,Ecuador,95,2022,consumo_energetico
22.0,C31,Ecuador,0,2022,consumo_energetico
23.0,C32,Ecuador,124,2022,consumo_energetico
24.0,C33,Ecuador,-,2022,consumo_energetico
25.0,CXX,Ecuador,,2022,consumo_energetico
,,Perú,,2022,consumo_energetico
0.0,C,Perú,-,2022,consumo_energetico
1.0,C10,Perú,-,2022,consumo_energetico
2.0,C11,Perú,-,2022,consumo_energetico
3.0,C12,Perú,-,2022,consumo_energetico
4.0,C13,Perú,-,2022,consumo_energetico
5.0,C14,Perú,-,2022,consumo_energetico
6.0,C15,Perú,-,2022,consumo_energetico
7.0,C16,Perú,-,2022,consumo_energetico
8.0,C17,Perú,-,2022,consumo_energetico
9.0,C18,Perú,-,2022,consumo_energetico
10.0,C19,Perú,-,2022,consumo_energetico
11.0,C20,Perú,-,2022,consumo_energetico
12.0,C21,Perú,-,2022,consumo_energetico
13.0,C22,Perú,-,2022,consumo_energetico
14.0,C23,Perú,-,2022,consumo_energetico
15.0,C24,Perú,-,2022,consumo_energetico
16.0,C25,Perú,-,2022,consumo_energetico
17.0,C26,Perú,-,2022,consumo_energetico
18.0,C27,Perú,-,2022,consumo_energetico
19.0,C28,Perú,-,2022,consumo_energetico
20.0,C29,Perú,-,2022,consumo_energetico
21.0,C30,Perú,-,2022,consumo_energetico
22.0,C31,Perú,-,2022,consumo_energetico
23.0,C32,Perú,-,2022,consumo_energetico
24.0,C33,Perú,-,2022,consumo_energetico
25.0,CXX,Perú,,2022,consumo_energetico
,,Brasil,,2016,consumo_intermedio_por_actividad_economica
0.0,C,Brasil,492983.58,2016,consumo_intermedio_por_actividad_economica
1.0,C10,Brasil,132032.41,2016,consumo_intermedio_por_actividad_economica
2.0,C11,Brasil,15502.74,2016,consumo_intermedio_por_actividad_economica
3.0,C12,Brasil,2544.17,2016,consumo_intermedio_por_actividad_economica
4.0,C13,Brasil,7550.45,2016,consumo_intermedio_por_actividad_economica
5.0,C14,Brasil,6409.67,2016,consumo_intermedio_por_actividad_economica
6.0,C15,Brasil,6740.74,2016,consumo_intermedio_por_actividad_economica
7.0,C16,Brasil,3596.46,2016,consumo_intermedio_por_actividad_economica
8.0,C17,Brasil,16110.53,2016,consumo_intermedio_por_actividad_economica
9.0,C18,Brasil,2075.29,2016,consumo_intermedio_por_actividad_economica
10.0,C19,Brasil,40745.64,2016,consumo_intermedio_por_actividad_economica
11.0,C20,Brasil,58811.24,2016,consumo_intermedio_por_actividad_economica
12.0,C21,Brasil,8859.41,2016,consumo_intermedio_por_actividad_economica
13.0,C22,Brasil,18498.21,2016,consumo_intermedio_por_actividad_economica
14.0,C23,Brasil,13827.2,2016,consumo_intermedio_por_actividad_economica
15.0,C24,Brasil,33151.98,2016,consumo_intermedio_por_actividad_economica
16.0,C25,Brasil,12383.62,2016,consumo_intermedio_por_actividad_economica
17.0,C26,Brasil,16498.34,2016,consumo_intermedio_por_actividad_economica
18.0,C27,Brasil,13359.92,2016,consumo_intermedio_por_actividad_economica
19.0,C28,Brasil,17858.2,2016,consumo_intermedio_por_actividad_economica
20.0,C29,Brasil,48704.62,2016,consumo_intermedio_por_actividad_economica
21.0,C30,Brasil,5630.85,2016,consumo_intermedio_por_actividad_economica
22.0,C31,Brasil,4677.48,2016,consumo_intermedio_por_actividad_economica
23.0,C32,Brasil,3324.28,2016,consumo_intermedio_por_actividad_economica
24.0,C33,Brasil,4090.13,2016,consumo_intermedio_por_actividad_economica
25.0,CXX,Brasil,-,2016,consumo_intermedio_por_actividad_economica
,,Chile,,2016,consumo_intermedio_por_actividad_economica
0.0,C,Chile,42375.76,2016,consumo_intermedio_por_actividad_economica
1.0,C10,Chile,15325.54,2016,consumo_intermedio_por_actividad_economica
2.0,C11,Chile,3828.27,2016,consumo_intermedio_por_actividad_economica
3.0,C12,Chile,-,2016,consumo_intermedio_por_actividad_economica
4.0,C13,Chile,192.08,2016,consumo_intermedio_por_actividad_economica
5.0,C14,Chile,225.63,2016,consumo_intermedio_por_actividad_economica
6.0,C15,Chile,139.3,2016,consumo_intermedio_por_actividad_economica
7.0,C16,Chile,2404.81,2016,consumo_intermedio_por_actividad_economica
8.0,C17,Chile,3162.19,2016,consumo_intermedio_por_actividad_economica
9.0,C18,Chile,325.5,2016,consumo_intermedio_por_actividad_economica
10.0,C19,Chile,-,2016,consumo_intermedio_por_actividad_economica
11.0,C20,Chile,6160.78,2016,consumo_intermedio_por_actividad_economica
12.0,C21,Chile,663.4,2016,consumo_intermedio_por_actividad_economica
13.0,C22,Chile,1920.29,2016,consumo_intermedio_por_actividad_economica
14.0,C23,Chile,1485.23,2016,consumo_intermedio_por_actividad_economica
15.0,C24,Chile,1140.46,2016,consumo_intermedio_por_actividad_economica
16.0,C25,Chile,1565.3,2016,consumo_intermedio_por_actividad_economica
17.0,C26,Chile,31.72,2016,consumo_intermedio_por_actividad_economica
18.0,C27,Chile,583.73,2016,consumo_intermedio_por_actividad_economica
19.0,C28,Chile,837.39,2016,consumo_intermedio_por_actividad_economica
20.0,C29,Chile,76.04,2016,consumo_intermedio_por_actividad_economica
21.0,C30,Chile,37.21,2016,consumo_intermedio_por_actividad_economica
22.0,C31,Chile,257.95,2016,consumo_intermedio_por_actividad_economica
23.0,C32,Chile,60.15,2016,consumo_intermedio_por_actividad_economica
24.0,C33,Chile,614.67,2016,consumo_intermedio_por_actividad_economica
25.0,CXX,Chile,1338.12,2016,consumo_intermedio_por_actividad_economica
,,Colombia,,2016,consumo_intermedio_por_actividad_economica
0.0,C,Colombia,43606.68,2016,consumo_intermedio_por_actividad_economica
1.0,C10,Colombia,11427.44,2016,consumo_intermedio_por_actividad_economica
2.0,C11,Colombia,1286.7,2016,consumo_intermedio_por_actividad_economica
3.0,C12,Colombia,-,2016,consumo_intermedio_por_actividad_economica
4.0,C13,Colombia,846.98,2016,consumo_intermedio_por_actividad_economica
5.0,C14,Colombia,1303.99,2016,consumo_intermedio_por_actividad_economica
6.0,C15,Colombia,322.89,2016,consumo_intermedio_por_actividad_economica
7.0,C16,Colombia,177.9,2016,consumo_intermedio_por_actividad_economica
8.0,C17,Colombia,1487.54,2016,consumo_intermedio_por_actividad_economica
9.0,C18,Colombia,418.05,2016,consumo_intermedio_por_actividad_economica
10.0,C19,Colombia,9900.74,2016,consumo_intermedio_por_actividad_economica
11.0,C20,Colombia,4043.08,2016,consumo_intermedio_por_actividad_economica
12.0,C21,Colombia,611.78,2016,consumo_intermedio_por_actividad_economica
13.0,C22,Colombia,1668.83,2016,consumo_intermedio_por_actividad_economica
14.0,C23,Colombia,1768.52,2016,consumo_intermedio_por_actividad_economica
15.0,C24,Colombia,2911.42,2016,consumo_intermedio_por_actividad_economica
16.0,C25,Colombia,901.84,2016,consumo_intermedio_por_actividad_economica
17.0,C26,Colombia,14.03,2016,consumo_intermedio_por_actividad_economica
18.0,C27,Colombia,899.63,2016,consumo_intermedio_por_actividad_economica
19.0,C28,Colombia,316.34,2016,consumo_intermedio_por_actividad_economica
20.0,C29,Colombia,1049.95,2016,consumo_intermedio_por_actividad_economica
21.0,C30,Colombia,531.67,2016,consumo_intermedio_por_actividad_economica
22.0,C31,Colombia,355.76,2016,consumo_intermedio_por_actividad_economica
23.0,C32,Colombia,1361.6,2016,consumo_intermedio_por_actividad_economica
24.0,C33,Colombia,-,2016,consumo_intermedio_por_actividad_economica
25.0,CXX,Colombia,-,2016,consumo_intermedio_por_actividad_economica
,,Ecuador,,2016,consumo_intermedio_por_actividad_economica
0.0,C,Ecuador,18299.45,2016,consumo_intermedio_por_actividad_economica
1.0,C10,Ecuador,9063.88,2016,consumo_intermedio_por_actividad_economica
2.0,C11,Ecuador,778.2,2016,consumo_intermedio_por_actividad_economica
3.0,C12,Ecuador,29.29,2016,consumo_intermedio_por_actividad_economica
4.0,C13,Ecuador,313.28,2016,consumo_intermedio_por_actividad_economica
5.0,C14,Ecuador,297.64,2016,consumo_intermedio_por_actividad_economica
6.0,C15,Ecuador,87.24,2016,consumo_intermedio_por_actividad_economica
7.0,C16,Ecuador,355.01,2016,consumo_intermedio_por_actividad_economica
8.0,C17,Ecuador,1014.23,2016,consumo_intermedio_por_actividad_economica
9.0,C18,Ecuador,166.53,2016,consumo_intermedio_por_actividad_economica
10.0,C19,Ecuador,109.36,2016,consumo_intermedio_por_actividad_economica
11.0,C20,Ecuador,915.13,2016,consumo_intermedio_por_actividad_economica
12.0,C21,Ecuador,287.04,2016,consumo_intermedio_por_actividad_economica
13.0,C22,Ecuador,936.05,2016,consumo_intermedio_por_actividad_economica
14.0,C23,Ecuador,868.63,2016,consumo_intermedio_por_actividad_economica
15.0,C24,Ecuador,843.77,2016,consumo_intermedio_por_actividad_economica
16.0,C25,Ecuador,393.5,2016,consumo_intermedio_por_actividad_economica
17.0,C26,Ecuador,188.56,2016,consumo_intermedio_por_actividad_economica
18.0,C27,Ecuador,403.5,2016,consumo_intermedio_por_actividad_economica
19.0,C28,Ecuador,62.74,2016,consumo_intermedio_por_actividad_economica
20.0,C29,Ecuador,561.55,2016,consumo_intermedio_por_actividad_economica
21.0,C30,Ecuador,88.11,2016,consumo_intermedio_por_actividad_economica
22.0,C31,Ecuador,180.98,2016,consumo_intermedio_por_actividad_economica
23.0,C32,Ecuador,79.68,2016,consumo_intermedio_por_actividad_economica
24.0,C33,Ecuador,275.55,2016,consumo_intermedio_por_actividad_economica
25.0,CXX,Ecuador,-,2016,consumo_intermedio_por_actividad_economica
,,México,,2016,consumo_intermedio_por_actividad_economica
0.0,C,México,271916.92,2016,consumo_intermedio_por_actividad_economica
1.0,C10,México,39244.74,2016,consumo_intermedio_por_actividad_economica
2.0,C11,México,11600.96,2016,consumo_intermedio_por_actividad_economica
3.0,C12,México,488.77,2016,consumo_intermedio_por_actividad_economica
4.0,C13,México,8051.33,2016,consumo_intermedio_por_actividad_economica
5.0,C14,México,2392.99,2016,consumo_intermedio_por_actividad_economica
6.0,C15,México,1827.75,2016,consumo_intermedio_por_actividad_economica
7.0,C16,México,904.21,2016,consumo_intermedio_por_actividad_economica
8.0,C17,México,7663.34,2016,consumo_intermedio_por_actividad_economica
9.0,C18,México,585.97,2016,consumo_intermedio_por_actividad_economica
10.0,C19,México,16568.17,2016,consumo_intermedio_por_actividad_economica
11.0,C20,México,28131.18,2016,consumo_intermedio_por_actividad_economica
12.0,C21,México,888.85,2016,consumo_intermedio_por_actividad_economica
13.0,C22,México,11674.62,2016,consumo_intermedio_por_actividad_economica
14.0,C23,México,12845.3,2016,consumo_intermedio_por_actividad_economica
15.0,C24,México,19622.68,2016,consumo_intermedio_por_actividad_economica
16.0,C25,México,12649.2,2016,consumo_intermedio_por_actividad_economica
17.0,C26,México,4298.41,2016,consumo_intermedio_por_actividad_economica
18.0,C27,México,17210.71,2016,consumo_intermedio_por_actividad_economica
19.0,C28,México,23948.44,2016,consumo_intermedio_por_actividad_economica
20.0,C29,México,50037.31,2016,consumo_intermedio_por_actividad_economica
21.0,C30,México,529.32,2016,consumo_intermedio_por_actividad_economica
22.0,C31,México,428.65,2016,consumo_intermedio_por_actividad_economica
23.0,C32,México,324.02,2016,consumo_intermedio_por_actividad_economica
24.0,C33,México,-,2016,consumo_intermedio_por_actividad_economica
25.0,CXX,México,-,2016,consumo_intermedio_por_actividad_economica
,,Perú,,2016,consumo_intermedio_por_actividad_economica
0.0,C,Perú,41808.76,2016,consumo_intermedio_por_actividad_economica
1.0,C10,Perú,16112.64,2016,consumo_intermedio_por_actividad_economica
2.0,C11,Perú,2293.42,2016,consumo_intermedio_por_actividad_economica
3.0,C12,Perú,-,2016,consumo_intermedio_por_actividad_economica
4.0,C13,Perú,1301.87,2016,consumo_intermedio_por_actividad_economica
5.0,C14,Perú,1283.76,2016,consumo_intermedio_por_actividad_economica
6.0,C15,Perú,272.88,2016,consumo_intermedio_por_actividad_economica
7.0,C16,Perú,214.12,2016,consumo_intermedio_por_actividad_economica
8.0,C17,Perú,1576.68,2016,consumo_intermedio_por_actividad_economica
9.0,C18,Perú,498.55,2016,consumo_intermedio_por_actividad_economica
10.0,C19,Perú,4671.25,2016,consumo_intermedio_por_actividad_economica
11.0,C20,Perú,2402.57,2016,consumo_intermedio_por_actividad_economica
12.0,C21,Perú,599.35,2016,consumo_intermedio_por_actividad_economica
13.0,C22,Perú,2083.04,2016,consumo_intermedio_por_actividad_economica
14.0,C23,Perú,2339.16,2016,consumo_intermedio_por_actividad_economica
15.0,C24,Perú,2646.7,2016,consumo_intermedio_por_actividad_economica
16.0,C25,Perú,1352.26,2016,consumo_intermedio_por_actividad_economica
17.0,C26,Perú,34.35,2016,consumo_intermedio_por_actividad_economica
18.0,C27,Perú,550.33,2016,consumo_intermedio_por_actividad_economica
19.0,C28,Perú,301.08,2016,consumo_intermedio_por_actividad_economica
20.0,C29,Perú,344.78,2016,consumo_intermedio_por_actividad_economica
21.0,C30,Perú,162.13,2016,consumo_intermedio_por_actividad_economica
22.0,C31,Perú,348.17,2016,consumo_intermedio_por_actividad_economica
23.0,C32,Perú,167.57,2016,consumo_intermedio_por_actividad_economica
24.0,C33,Perú,252.1,2016,consumo_intermedio_por_actividad_economica
25.0,CXX,Perú,-,2016,consumo_intermedio_por_actividad_economica
,,Uruguay,,2016,consumo_intermedio_por_actividad_economica
0.0,C,Uruguay,10938.45,2016,consumo_intermedio_por_actividad_economica
1.0,C10,Uruguay,5228.96,2016,consumo_intermedio_por_actividad_economica
2.0,C11,Uruguay,502.23,2016,consumo_intermedio_por_actividad_economica
3.0,C12,Uruguay,-,2016,consumo_intermedio_por_actividad_economica
4.0,C13,Uruguay,253.04,2016,consumo_intermedio_por_actividad_economica
5.0,C14,Uruguay,48.99,2016,consumo_intermedio_por_actividad_economica
6.0,C15,Uruguay,305.86,2016,consumo_intermedio_por_actividad_economica
7.0,C16,Uruguay,133.54,2016,consumo_intermedio_por_actividad_economica
8.0,C17,Uruguay,1116.6,2016,consumo_intermedio_por_actividad_economica
9.0,C18,Uruguay,86.16,2016,consumo_intermedio_por_actividad_economica
10.0,C19,Uruguay,1035.44,2016,consumo_intermedio_por_actividad_economica
11.0,C20,Uruguay,829.75,2016,consumo_intermedio_por_actividad_economica
12.0,C21,Uruguay,302.5,2016,consumo_intermedio_por_actividad_economica
13.0,C22,Uruguay,320.91,2016,consumo_intermedio_por_actividad_economica
